transaction_id,user_id,amount,transaction_channel,merchant,device_id,card_type,country,timestamp,prev_timestamp,lat,lon,prev_lat,prev_lon,time_since_last_tx,distance_from_last_tx,km_per_min,device_change,velocity_last_10min,is_night,merchant_risk_score,account_age_days,prior_chargebacks,high_risk_country,is_fraud
107,U0343,183.96,airtime,EasyPay,DV0112,prepaid,ZA,2025-01-03 23:44:58,2025-01-03 23:00:41,-20.372029224567715,20.60087760108931,-19.99976876601989,22.241056551632617,2657,176.32031966020045,3.9816406396733264,0,2,0,1,1686,0,0,0
108,U0189,267.17,airtime,Airtel,DV0059,credit,KE,2025-01-04 00:05:08,2025-01-03 23:44:58,-0.7075638486756303,37.59125599370219,-20.372029224567715,20.60087760108931,1210,2855.173654110902,141.57885888153234,1,0,1,1,77,0,0,0
109,U0297,210.85,card-present,QuickBuy,DV0160,prepaid,ZA,2025-01-04 00:34:23,2025-01-04 00:05:08,-26.73343597773012,22.25995566998325,-0.7075638486756303,37.59125599370219,1755,3314.611721730826,113.32005886259235,0,2,1,1,1158,1,0,0
110,U0102,79.04,airtime,GameStore,DV0125,virtual,ZA,2025-01-04 00:51:39,2025-01-04 00:34:23,-23.42216582629975,26.76780612287095,-26.73343597773012,22.25995566998325,1036,584.1712039322745,33.832309108046786,1,8,1,2,1040,0,0,0
111,U0308,80.89,card-not-present,LuxuryHub,DV0022,debit,ZA,2025-01-04 00:58:02,2025-01-04 00:51:39,-22.35088275512782,27.54539952947675,-23.42216582629975,26.76780612287095,383,142.9697207259749,22.39734528344254,0,5,1,1,460,0,0,0
112,U0339,81.77,online,LuxuryHub,DV0036,debit,NG,2025-01-04 01:04:02,2025-01-04 00:58:02,6.236160380524762,3.5031283559453286,-22.35088275512782,27.54539952947675,360,4106.822559007015,684.4704265011692,0,2,1,1,1435,1,1,0
113,U0422,219.27,airtime,GameStore,DV0055,prepaid,UK,2025-01-04 01:34:48,2025-01-04 01:04:02,51.69717877742921,0.03973261875994283,6.236160380524762,3.5031283559453286,1846,5050.183262607608,164.14463475431015,0,5,1,1,1035,0,0,0
114,U0457,139.9,in-store,QuickBuy,DV0079,prepaid,UK,2025-01-04 01:48:20,2025-01-04 01:34:48,51.94097207734533,0.32248056363436095,51.69717877742921,0.03973261875994283,812,33.405190005565565,2.468363793514697,0,0,1,1,826,0,0,0
115,U0268,106.98,card-present,LuxuryHub,DV0276,prepaid,NG,2025-01-04 02:59:03,2025-01-04 01:48:20,6.321761911125275,3.6782340230480726,51.94097207734533,0.32248056363436095,4243,5067.145203436096,71.65418623760682,0,3,1,1,1856,0,1,0
116,U0423,250.52,online,ShoeWorld,DV0166,credit,NG,2025-01-04 04:03:33,2025-01-04 02:59:03,6.586460841159147,3.7644410906788828,6.321761911125275,3.6782340230480726,3870,30.786729874732323,0.4773136414687182,0,8,1,1,1933,0,1,0
117,U0452,75.42,card-not-present,Takealot,DV0125,prepaid,UK,2025-01-04 04:26:55,2025-01-04 04:03:33,52.29669685385297,0.3139702695060188,6.586460841159147,3.7644410906788828,1402,5077.893027395782,217.3135389755684,0,5,1,1,1091,0,0,0
118,U0343,51.55,card-present,MiniMart,DV0173,virtual,UK,2025-01-04 05:41:56,2025-01-04 04:26:55,51.68707876033563,0.463822275482351,52.29669685385297,0.3139702695060188,4501,68.60702827609519,0.9145571420941372,1,4,1,2,1854,0,0,0
119,U0094,149.1,airtime,MiniMart,DV0109,debit,UK,2025-01-04 06:58:48,2025-01-04 05:41:56,51.34263320928703,-0.12859143234985926,51.68707876033563,0.463822275482351,4612,56.211739836928096,0.731288896404095,0,6,0,1,514,0,0,0
120,U0144,34.16,online,DesignerHub,DV0006,credit,NG,2025-01-04 08:09:08,2025-01-04 06:58:48,6.594476278570036,3.659446768405987,51.34263320928703,-0.12859143234985926,4220,4973.332668193236,70.71089101696545,0,1,0,1,33,0,1,0
121,U0369,137.6,card-present,GameStore,DV0251,credit,UK,2025-01-04 09:14:54,2025-01-04 08:09:08,51.75012443241976,-0.27303530563463585,6.594476278570036,3.659446768405987,3946,5019.415353240728,76.3215715140506,0,0,0,1,1036,0,0,0
122,U0365,740.72,online,ShoeWorld,DV0230,virtual,UK,2025-01-04 09:21:19,2025-01-04 09:14:54,52.037508359459004,-0.14674859149793584,51.75012443241976,-0.27303530563463585,385,33.13660171288807,5.16414572148905,0,2,0,1,1519,0,0,0
123,U0114,157.99,card-not-present,MiniMart,DV0125,debit,UK,2025-01-04 09:27:38,2025-01-04 09:21:19,52.19890082400623,0.2824849245639379,52.037508359459004,-0.14674859149793584,379,34.451662472392194,5.454089045761298,0,2,0,1,1410,0,0,0
124,U0243,170.99,airtime,QuickBuy,DV0218,debit,NG,2025-01-04 09:40:58,2025-01-04 09:27:38,6.522215503444628,3.325233570432827,52.19890082400623,0.2824849245639379,800,5071.947211389422,380.3960408542066,0,1,0,1,787,0,1,0
125,U0233,88.0,in-store,Airtel,DV0157,debit,NG,2025-01-04 10:35:21,2025-01-04 09:40:58,6.588652798629847,3.3636838014653017,6.522215503444628,3.325233570432827,3263,8.489112049080138,0.15609767788685514,1,4,0,1,1572,0,1,0
126,U0370,180.14,card-not-present,EasyPay,DV0162,virtual,KE,2025-01-04 11:54:59,2025-01-04 10:35:21,-0.8559834208172483,37.23607076372983,6.588652798629847,3.3636838014653017,4778,3852.1496256017754,48.373582573483986,0,5,0,3,538,0,0,0
127,U0354,159.21,card-present,ShoeWorld,DV0099,credit,KE,2025-01-04 12:34:04,2025-01-04 11:54:59,-0.7147019838841265,36.691870887710046,-0.8559834208172483,37.23607076372983,2345,62.556429242535046,1.6005909401075065,0,5,0,1,417,0,0,0
128,U0371,293.47,airtime,DesignerHub,DV0052,credit,NG,2025-01-04 13:05:19,2025-01-04 12:34:04,6.758042325148967,4.01175221686571,-0.7147019838841265,36.691870887710046,1875,3723.0328495525673,119.13705118568215,0,4,0,2,235,0,1,0
129,U0185,242.24,card-not-present,ElectroWorld,DV0155,virtual,KE,2025-01-04 14:03:48,2025-01-04 13:05:19,-0.8613043326569608,37.124159170726166,6.758042325148967,4.01175221686571,3509,3773.5956946193965,64.52429229899225,0,2,0,2,1098,0,0,0
130,U0141,48.47,in-store,GameStore,DV0028,debit,ZA,2025-01-04 14:37:51,2025-01-04 14:03:48,-19.036656623727527,22.419714366082182,-0.8613043326569608,37.124159170726166,2043,2572.5107688993735,75.5509770601872,0,3,0,1,945,0,0,0
131,U0445,165.21,card-not-present,ShoeWorld,DV0053,virtual,UK,2025-01-04 14:40:52,2025-01-04 14:37:51,51.86066009441617,0.10348766659645481,-19.036656623727527,22.419714366082182,181,8148.161078877742,2701.047871451185,0,2,0,1,1906,0,0,0
132,U0241,98.35,in-store,Supermart,DV0226,debit,UK,2025-01-04 15:01:18,2025-01-04 14:40:52,51.67346259614417,-0.37762324267482206,51.86066009441617,0.10348766659645481,1226,39.20335265378537,1.9185980091575223,0,8,0,3,1841,0,0,0
133,U0130,49.59,card-present,Walmart,DV0059,virtual,UK,2025-01-04 15:15:34,2025-01-04 15:01:18,52.03998638668561,0.4503127529305917,51.67346259614417,-0.37762324267482206,856,70.12011432021933,4.914961284127523,0,0,0,1,1658,0,0,0
134,U0038,99.69,card-not-present,ShoeWorld,DV0078,credit,ZA,2025-01-04 15:50:50,2025-01-04 15:15:34,-23.819212337611845,21.584706883065277,52.03998638668561,0.4503127529305917,2116,8652.300784068379,245.33934170326216,0,9,0,1,747,0,0,0
135,U0044,35.02,card-not-present,Takealot,DV0061,prepaid,KE,2025-01-04 17:08:33,2025-01-04 15:50:50,-1.3929707961863809,36.65728025107762,-23.819212337611845,21.584706883065277,4663,2966.2105194255932,38.166980734620545,1,5,0,1,167,0,0,0
136,U0405,197.02,card-present,Walmart,DV0268,prepaid,KE,2025-01-04 17:52:56,2025-01-04 17:08:33,-1.0287929061100016,37.02888687886104,-1.3929707961863809,36.65728025107762,2663,57.72393147130151,1.3005767511370976,0,3,0,1,1547,0,0,0
137,U0153,623.86,card-not-present,QuickBuy,DV0157,virtual,UK,2025-01-04 19:04:16,2025-01-04 17:52:56,52.12786837532217,0.28771301552770867,-1.0287929061100016,37.02888687886104,4280,6820.897570141071,95.620059394501,0,6,0,1,988,0,0,0
138,U0051,149.56,online,ElectroWorld,DV0109,debit,KE,2025-01-04 19:14:33,2025-01-04 19:04:16,-0.4326438222117247,36.78301544423473,52.12786837532217,0.28771301552770867,617,6749.579940731592,656.3610963434287,0,1,0,1,47,0,0,0
139,U0123,40.4,online,LuxuryHub,DV0039,credit,KE,2025-01-04 20:07:10,2025-01-04 19:14:33,-1.3182746542532215,37.05830064152866,-0.4326438222117247,36.78301544423473,3157,102.60991794904321,1.950140980976431,0,6,0,1,348,0,0,0
140,U0231,243.05,in-store,ShoeWorld,DV0150,virtual,UK,2025-01-04 20:25:41,2025-01-04 20:07:10,52.17213570002247,0.04484775908451566,-1.3182746542532215,37.05830064152866,1111,6866.274019515313,370.8158786416911,1,7,0,2,1754,0,0,0
141,U0362,160.06,in-store,ShoeWorld,DV0233,virtual,NG,2025-01-04 20:43:48,2025-01-04 20:25:41,6.75798073878264,3.7525136147827256,52.17213570002247,0.04484775908451566,1087,5046.673459505492,278.56523235540897,0,3,0,1,383,0,1,0
142,U0404,5344.742414842172,card-not-present,DesignerHub,DV0218,virtual,KE,2025-01-04 22:01:42,2025-01-04 20:43:48,-1.1962335408723108,37.12332963119474,6.75798073878264,3.7525136147827256,4674,3810.25836520676,48.91217413615866,0,10,0,1,1482,0,0,1
143,U0332,254.87,online,Supermart,DV0137,credit,KE,2025-01-04 22:12:14,2025-01-04 22:01:42,-0.4938567452342335,36.87690448737781,-1.1962335408723108,37.12332963119474,632,82.36618391516913,7.819574422326183,0,3,0,2,370,0,0,0
144,U0085,915.33,online,Walmart,DV0148,prepaid,NG,2025-01-04 22:33:57,2025-01-04 22:12:14,6.6177609792751,4.184110319036498,-0.4938567452342335,36.87690448737781,1303,3715.8532350990686,171.1060584082457,0,4,0,1,357,0,1,0
145,U0353,176.19,card-not-present,Clicks,DV0207,debit,NG,2025-01-04 23:24:07,2025-01-04 22:33:57,6.5368405018611035,3.4964897812833153,6.6177609792751,4.184110319036498,3010,76.56982743712973,1.52630885256737,0,1,0,2,592,0,1,0
146,U0253,214.97,card-present,QuickBuy,DV0042,virtual,UK,2025-01-04 23:42:45,2025-01-04 23:24:07,51.64794141158217,-0.04964902109458735,6.5368405018611035,3.4964897812833153,1118,5012.0116398387545,268.9809466818652,0,0,0,2,1679,0,0,0
147,U0166,751.5,in-store,GameStore,DV0014,virtual,NG,2025-01-05 00:53:24,2025-01-04 23:42:45,6.514919588612968,3.203817134124347,51.64794141158217,-0.04964902109458735,4239,5012.74473487189,70.951800918215,1,2,1,1,1949,0,1,0
148,U0429,191.04,in-store,Walmart,DV0138,virtual,ZA,2025-01-05 01:23:31,2025-01-05 00:53:24,-25.396221800696523,18.822064879523754,6.514919588612968,3.203817134124347,1807,3914.3739834231064,129.97367958239423,0,5,1,1,411,0,0,0
149,U0266,39.44,card-not-present,LuxuryHub,DV0143,credit,UK,2025-01-05 01:55:35,2025-01-05 01:23:31,52.10235432915926,-0.020929936896648793,-25.396221800696523,18.822064879523754,1924,8779.46793077924,273.78798120933175,1,5,1,1,1972,0,0,0
150,U0326,105.59,airtime,LuxuryHub,DV0047,prepaid,UK,2025-01-05 03:14:43,2025-01-05 01:55:35,51.859184806829326,0.12823811046328137,52.10235432915926,-0.020929936896648793,4748,28.93280652892509,0.36562097551295397,0,7,1,2,1857,0,0,0
151,U0171,20.4,airtime,LuxuryHub,DV0054,credit,NG,2025-01-05 03:15:43,2025-01-05 03:14:43,7.024534808087032,3.2742408729883867,51.859184806829326,0.12823811046328137,60,4979.302149863351,4979.302149863351,0,1,1,1,1650,0,1,0
152,U0356,124.55,card-not-present,Supermart,DV0148,prepaid,UK,2025-01-05 03:40:55,2025-01-05 03:15:43,51.56777667548833,0.2891608465887314,7.024534808087032,3.2742408729883867,1512,4946.131113945332,196.27504420417984,0,4,1,1,1957,0,0,0
153,U0233,117.66,airtime,Airtel,DV0162,debit,ZA,2025-01-05 04:42:14,2025-01-05 03:40:55,-23.747602424798398,18.391748130548024,51.56777667548833,0.2891608465887314,3679,8528.681872218176,139.09239258849973,0,9,1,1,410,0,0,0
154,U0497,78.71,card-not-present,Walmart,DV0264,virtual,UK,2025-01-05 05:30:55,2025-01-05 04:42:14,51.68451132764481,-0.01233293137873559,-23.747602424798398,18.391748130548024,2921,8547.254893032516,175.5683990352451,0,6,1,3,1612,0,0,0
155,U0212,140.08,card-not-present,EasyPay,DV0097,debit,ZA,2025-01-05 06:06:55,2025-01-05 05:30:55,-28.290677838662265,21.052698970102163,51.68451132764481,-0.01233293137873559,2160,9095.85735966835,252.66270443523197,0,2,0,1,1880,0,0,0
156,U0256,87.98,airtime,Clicks,DV0027,credit,UK,2025-01-05 06:40:03,2025-01-05 06:06:55,51.638860649338746,0.30258567957981286,-28.290677838662265,21.052698970102163,1988,9084.103568233919,274.16811574146635,0,8,0,1,1577,0,0,0
157,U0068,58.18,online,Supermart,DV0225,prepaid,NG,2025-01-05 07:16:37,2025-01-05 06:40:03,6.22966822306474,3.8754202075470894,51.638860649338746,0.30258567957981286,2194,5045.085137888545,137.96951151928565,0,2,0,1,460,0,1,0
158,U0499,76.68,card-not-present,Supermart,DV0082,debit,KE,2025-01-05 08:19:18,2025-01-05 07:16:37,-1.10327235889591,37.31842922981874,6.22966822306474,3.8754202075470894,3761,3803.9245960974295,60.684784835375105,1,3,0,1,1990,0,0,0
159,U0283,117.83,online,Walmart,DV0048,credit,UK,2025-01-05 09:26:24,2025-01-05 08:19:18,51.70423972964421,-0.17891890291294987,-1.10327235889591,37.31842922981874,4026,6829.955986990178,101.78771962727538,0,1,0,2,1294,0,0,0
160,U0485,49.0,airtime,Clicks,DV0079,prepaid,ZA,2025-01-05 10:23:45,2025-01-05 09:26:24,-27.61128673603483,19.388851280144465,51.70423972964421,-0.17891890291294987,3441,8992.26719011097,156.7962892783081,0,2,0,1,1339,0,0,0
161,U0362,30.12,card-present,DesignerHub,DV0213,prepaid,NG,2025-01-05 11:08:23,2025-01-05 10:23:45,6.929173487549448,3.85229164859194,-27.61128673603483,19.388851280144465,2678,4171.636724604186,93.46460174617296,0,9,0,1,1392,0,1,0
162,U0234,107.88,card-not-present,Clicks,DV0197,credit,KE,2025-01-05 11:35:58,2025-01-05 11:08:23,-0.4833647641587926,37.0309852205133,6.929173487549448,3.85229164859194,1655,3774.9328639751407,136.8555721078601,0,7,0,1,11,0,0,0
163,U0383,193.95,card-present,MiniMart,DV0036,debit,KE,2025-01-05 12:46:39,2025-01-05 11:35:58,-1.2455402527766761,36.625447759905754,-0.4833647641587926,37.0309852205133,4241,95.6041737297018,1.3525702484749134,0,4,0,1,1716,0,0,0
164,U0479,87.14,airtime,Takealot,DV0002,debit,NG,2025-01-05 13:06:37,2025-01-05 12:46:39,6.685589699659398,3.2275367198694656,-1.2455402527766761,36.625447759905754,1198,3812.8050733704845,190.95851786496584,0,9,0,1,266,0,1,0
165,U0297,69.85,card-not-present,Walmart,DV0077,prepaid,UK,2025-01-05 13:47:13,2025-01-05 13:06:37,52.18840367230868,0.10294287647946154,6.685589699659398,3.2275367198694656,2436,5053.154158974601,124.46192509789658,0,0,0,1,1012,0,0,0
166,U0177,90.47,card-present,MiniMart,DV0279,prepaid,NG,2025-01-05 14:40:33,2025-01-05 13:47:13,6.446907426667586,4.038549214902829,52.18840367230868,0.10294287647946154,3200,5084.2680197876225,95.33002537101792,0,4,0,3,363,0,1,0
167,U0446,92.14,in-store,EasyPay,DV0123,prepaid,KE,2025-01-05 15:16:44,2025-01-05 14:40:33,-0.40028619584408587,36.75052149166341,6.446907426667586,4.038549214902829,2171,3712.159350971885,102.5930728043819,0,4,0,2,524,0,0,0
168,U0211,253.48,card-present,LuxuryHub,DV0163,prepaid,ZA,2025-01-05 16:19:16,2025-01-05 15:16:44,-24.244539625131733,24.51629500749196,-0.40028619584408587,36.75052149166341,3752,2949.7373894844322,47.1706405567873,0,0,0,1,1965,0,0,0
169,U0340,67.08,in-store,Clicks,DV0254,virtual,KE,2025-01-05 16:46:26,2025-01-05 16:19:16,-0.9373243949346064,37.58098737816269,-24.244539625131733,24.51629500749196,1630,2938.1520742180837,108.15283708778222,0,8,0,1,1493,0,0,0
170,U0495,26.48,online,Clicks,DV0052,prepaid,NG,2025-01-05 16:48:41,2025-01-05 16:46:26,6.773528951455574,4.156047143611933,-0.9373243949346064,37.58098737816269,135,3809.729805495235,1693.213246886771,0,7,0,1,1834,0,1,0
171,U0467,51.66,card-present,GameStore,DV0008,credit,UK,2025-01-05 17:38:14,2025-01-05 16:48:41,51.330549457093376,0.3720483384470077,6.773528951455574,4.156047143611933,2973,4952.200944911461,99.9435104926632,0,1,0,1,1575,0,0,0
172,U0497,174.32,airtime,MiniMart,DV0039,prepaid,KE,2025-01-05 17:38:58,2025-01-05 17:38:14,-0.4021791443180217,37.2768212988574,51.330549457093376,0.3720483384470077,44,6701.568916457809,9138.503067897012,0,7,0,3,192,0,0,0
173,U0320,71.82,card-not-present,LuxuryHub,DV0042,debit,UK,2025-01-05 18:02:19,2025-01-05 17:38:58,51.70754303103243,-0.09289351087437236,-0.4021791443180217,37.2768212988574,1401,6754.160730689356,289.2574188732058,0,1,0,1,87,0,0,0
174,U0489,78.57,card-not-present,Airtel,DV0250,virtual,NG,2025-01-05 18:38:37,2025-01-05 18:02:19,6.907086477266699,3.250226011463974,51.70754303103243,-0.09289351087437236,2178,4976.543009516847,137.0948487470206,0,7,0,1,636,0,1,0
175,U0121,45.67,card-present,Airtel,DV0117,virtual,NG,2025-01-05 19:00:41,2025-01-05 18:38:37,6.840476042175844,4.178981115174809,6.907086477266699,3.250226011463974,1324,102.91428894401288,4.663789529184874,0,9,0,1,1484,0,1,0
176,U0390,125.98,airtime,Supermart,DV0228,credit,ZA,2025-01-05 19:18:16,2025-01-05 19:00:41,-22.629091629190953,24.315341524058432,6.840476042175844,4.178981115174809,1055,3929.517661277711,223.4796774186376,0,7,0,1,1103,0,0,0
177,U0024,80.52,airtime,MiniMart,DV0029,debit,NG,2025-01-05 19:59:13,2025-01-05 19:18:16,6.915038718850684,3.793485762975935,-22.629091629190953,24.315341524058432,2457,3959.9676680554667,96.70250715642165,0,8,0,1,1687,0,1,0
178,U0221,209.24,card-not-present,GameStore,DV0126,prepaid,KE,2025-01-05 20:40:21,2025-01-05 19:59:13,-0.4928001784393776,37.54298381681605,6.915038718850684,3.793485762975935,2468,3836.7685374265066,93.27638259545802,0,8,0,2,910,0,0,0
179,U0406,53.41,online,Takealot,DV0088,credit,KE,2025-01-05 21:02:37,2025-01-05 20:40:21,-1.2171927633430994,36.878439408250436,-0.4928001784393776,37.54298381681605,1336,109.02837200458826,4.89648377266115,0,6,0,1,1581,0,0,0
180,U0446,7266.932231934074,card-not-present,ElectroWorld,DV0124,prepaid,UK,2025-01-05 22:22:01,2025-01-05 21:02:37,51.852069364653374,-0.08420249931254986,-1.2171927633430994,36.878439408250436,4764,6827.800651495499,85.99245153017,0,13,0,1,625,0,0,1
181,U0119,78.32,airtime,GameStore,DV0131,prepaid,UK,2025-01-05 23:44:18,2025-01-05 22:22:01,51.35219862904497,0.18219388062661046,51.852069364653374,-0.08420249931254986,4937,58.59816283699827,0.712151057366801,1,2,0,1,53,0,0,0
182,U0005,157.85,online,Walmart,DV0148,credit,UK,2025-01-05 23:55:52,2025-01-05 23:44:18,51.3193276309176,-0.3756316009994898,51.35219862904497,0.18219388062661046,694,39.04629438872538,3.3757603217918195,0,5,0,1,545,0,0,0
183,U0484,179.48,airtime,Walmart,DV0154,prepaid,NG,2025-01-06 01:00:38,2025-01-05 23:55:52,6.973991378152762,3.9729214818761154,51.3193276309176,-0.3756316009994898,3886,4932.795931657157,76.16257228497926,0,8,1,1,1162,0,1,0
184,U0433,604.57,card-present,Airtel,DV0102,prepaid,NG,2025-01-06 01:17:10,2025-01-06 01:00:38,6.8418599588553555,3.770649623880935,6.973991378152762,3.9729214818761154,992,26.70663037201414,1.6153203854040807,0,7,1,2,733,0,1,0
185,U0122,179.92,airtime,Supermart,DV0184,debit,UK,2025-01-06 01:38:11,2025-01-06 01:17:10,51.77340088149491,-0.4402835110291107,6.8418599588553555,3.770649623880935,1261,4996.605817045744,237.74492388798146,0,4,1,1,984,0,0,0
186,U0425,299.0,card-not-present,GameStore,DV0141,virtual,UK,2025-01-06 01:46:11,2025-01-06 01:38:11,51.922413641565996,0.28132185574730506,51.77340088149491,-0.4402835110291107,480,52.41714613717868,6.552143267147335,0,0,1,1,568,0,0,0
187,U0399,80.63,in-store,Takealot,DV0255,debit,ZA,2025-01-06 02:24:46,2025-01-06 01:46:11,-21.750188300759476,24.46575610847543,51.922413641565996,0.28132185574730506,2315,8494.51733923215,220.16027661076845,0,1,1,1,1601,2,0,0
188,U0411,49.69,card-not-present,ShoeWorld,DV0113,credit,NG,2025-01-06 02:33:18,2025-01-06 02:24:46,6.65859794351384,3.760874463362618,-21.750188300759476,24.46575610847543,512,3870.725870792006,453.6006879834382,0,1,1,2,1696,0,1,0
189,U0348,181.07,airtime,EasyPay,DV0050,virtual,KE,2025-01-06 02:48:07,2025-01-06 02:33:18,-0.9017639995007269,37.00667406999858,6.65859794351384,3.760874463362618,889,3786.8653768419936,255.58146525367786,1,2,1,2,129,2,0,0
190,U0226,542.46,online,ShoeWorld,DV0187,credit,ZA,2025-01-06 03:59:49,2025-01-06 02:48:07,-19.226920920084964,27.087722485613266,-0.9017639995007269,37.00667406999858,4302,2297.856392876229,32.0482063162654,0,5,1,1,425,0,0,0
191,U0168,121.98,in-store,EasyPay,DV0090,credit,UK,2025-01-06 04:47:26,2025-01-06 03:59:49,52.14804208960148,0.22886144226994687,-19.226920920084964,27.087722485613266,2857,8325.366500141736,174.8414385749052,0,9,1,3,1466,0,0,0
192,U0277,123.15,in-store,ShoeWorld,DV0272,debit,NG,2025-01-06 05:49:22,2025-01-06 04:47:26,6.571724066402344,3.5924581862294804,52.14804208960148,0.22886144226994687,3716,5062.545088964467,81.74184750749947,0,1,1,3,865,0,1,0
193,U0468,48.95,online,Walmart,DV0152,debit,UK,2025-01-06 06:59:42,2025-01-06 05:49:22,51.80595790773493,-0.2791472170369911,6.571724066402344,3.5924581862294804,4220,5027.709928614601,71.48402742106069,0,1,0,1,1965,1,0,0
194,U0494,99.86,card-present,EasyPay,DV0073,credit,ZA,2025-01-06 08:17:29,2025-01-06 06:59:42,-24.633858102312338,24.961066016033456,51.80595790773493,-0.2791472170369911,4667,8819.188623952108,113.38146934585954,0,9,0,2,758,0,0,0
195,U0286,148.43,online,ShoeWorld,DV0047,prepaid,NG,2025-01-06 08:58:57,2025-01-06 08:17:29,6.4070758092108555,3.271158285173433,-24.633858102312338,24.961066016033456,2488,4162.299498036345,100.3769975410694,0,7,0,1,1192,0,1,0
